Original_Row,Field,Action,Reason
37040,Duplicate Record,Deleted,Multiple joins/reconnects
37041,Duplicate Record,Deleted,Multiple joins/reconnects
37057,Duplicate Record,Deleted,Multiple joins/reconnects
37085,Duplicate Record,Deleted,Multiple joins/reconnects
37103,Duplicate Record,Deleted,Multiple joins/reconnects
37104,Duplicate Record,Deleted,Multiple joins/reconnects
37125,Duplicate Record,Deleted,Multiple joins/reconnects
37132,Duplicate Record,Deleted,Multiple joins/reconnects
37133,Duplicate Record,Deleted,Multiple joins/reconnects
37199,Duplicate Record,Deleted,Multiple joins/reconnects
37200,Duplicate Record,Deleted,Multiple joins/reconnects
37202,Duplicate Record,Deleted,Multiple joins/reconnects
37235,Duplicate Record,Deleted,Multiple joins/reconnects
37236,Duplicate Record,Deleted,Multiple joins/reconnects
37260,Duplicate Record,Deleted,Multiple joins/reconnects
37268,Duplicate Record,Deleted,Multiple joins/reconnects
37272,Duplicate Record,Deleted,Multiple joins/reconnects
37273,Duplicate Record,Deleted,Multiple joins/reconnects
37328,Duplicate Record,Deleted,Multiple joins/reconnects
37343,Duplicate Record,Deleted,Multiple joins/reconnects
37344,Duplicate Record,Deleted,Multiple joins/reconnects
37348,Duplicate Record,Deleted,Multiple joins/reconnects
37423,Duplicate Record,Deleted,Multiple joins/reconnects
37444,Duplicate Record,Deleted,Multiple joins/reconnects
37451,Duplicate Record,Deleted,Multiple joins/reconnects
37452,Duplicate Record,Deleted,Multiple joins/reconnects
37461,Duplicate Record,Deleted,Multiple joins/reconnects
37500,Duplicate Record,Deleted,Multiple joins/reconnects
37501,Duplicate Record,Deleted,Multiple joins/reconnects
37506,Duplicate Record,Deleted,Multiple joins/reconnects
37509,Duplicate Record,Deleted,Multiple joins/reconnects
37510,Duplicate Record,Deleted,Multiple joins/reconnects
37512,Duplicate Record,Deleted,Multiple joins/reconnects
37529,Duplicate Record,Deleted,Multiple joins/reconnects
37538,Duplicate Record,Deleted,Multiple joins/reconnects
37539,Duplicate Record,Deleted,Multiple joins/reconnects
37564,Duplicate Record,Deleted,Multiple joins/reconnects
37565,Duplicate Record,Deleted,Multiple joins/reconnects
37568,Duplicate Record,Deleted,Multiple joins/reconnects
37569,Duplicate Record,Deleted,Multiple joins/reconnects
37580,Duplicate Record,Deleted,Multiple joins/reconnects
37581,Duplicate Record,Deleted,Multiple joins/reconnects
37597,Duplicate Record,Deleted,Multiple joins/reconnects
37598,Duplicate Record,Deleted,Multiple joins/reconnects
37604,Duplicate Record,Deleted,Multiple joins/reconnects
37605,Duplicate Record,Deleted,Multiple joins/reconnects
37649,Duplicate Record,Deleted,Multiple joins/reconnects
37663,Duplicate Record,Deleted,Multiple joins/reconnects
37664,Duplicate Record,Deleted,Multiple joins/reconnects
37670,Duplicate Record,Deleted,Multiple joins/reconnects
37699,Duplicate Record,Deleted,Multiple joins/reconnects
37700,Duplicate Record,Deleted,Multiple joins/reconnects
37714,Duplicate Record,Deleted,Multiple joins/reconnects
37715,Duplicate Record,Deleted,Multiple joins/reconnects
37743,Duplicate Record,Deleted,Multiple joins/reconnects
37744,Duplicate Record,Deleted,Multiple joins/reconnects
37749,Duplicate Record,Deleted,Multiple joins/reconnects
37750,Duplicate Record,Deleted,Multiple joins/reconnects
37754,Duplicate Record,Deleted,Multiple joins/reconnects
37755,Duplicate Record,Deleted,Multiple joins/reconnects
37757,Duplicate Record,Deleted,Multiple joins/reconnects
37760,Duplicate Record,Deleted,Multiple joins/reconnects
37769,Duplicate Record,Deleted,Multiple joins/reconnects
37790,Duplicate Record,Deleted,Multiple joins/reconnects
37791,Duplicate Record,Deleted,Multiple joins/reconnects
37829,Duplicate Record,Deleted,Multiple joins/reconnects
37839,Duplicate Record,Deleted,Multiple joins/reconnects
37840,Duplicate Record,Deleted,Multiple joins/reconnects
37847,Duplicate Record,Deleted,Multiple joins/reconnects
37856,Duplicate Record,Deleted,Multiple joins/reconnects
37861,Duplicate Record,Deleted,Multiple joins/reconnects
37869,Duplicate Record,Deleted,Multiple joins/reconnects
37872,Duplicate Record,Deleted,Multiple joins/reconnects
37874,Duplicate Record,Deleted,Multiple joins/reconnects
37876,Duplicate Record,Deleted,Multiple joins/reconnects
37908,Duplicate Record,Deleted,Multiple joins/reconnects
37913,Duplicate Record,Deleted,Multiple joins/reconnects
37914,Duplicate Record,Deleted,Multiple joins/reconnects
37922,Duplicate Record,Deleted,Multiple joins/reconnects
37923,Duplicate Record,Deleted,Multiple joins/reconnects
37928,Duplicate Record,Deleted,Multiple joins/reconnects
37933,Duplicate Record,Deleted,Multiple joins/reconnects
37945,Duplicate Record,Deleted,Multiple joins/reconnects
37954,Duplicate Record,Deleted,Multiple joins/reconnects
37958,Duplicate Record,Deleted,Multiple joins/reconnects
37961,Duplicate Record,Deleted,Multiple joins/reconnects
37967,Duplicate Record,Deleted,Multiple joins/reconnects
37968,Duplicate Record,Deleted,Multiple joins/reconnects
37974,Duplicate Record,Deleted,Multiple joins/reconnects
37975,Duplicate Record,Deleted,Multiple joins/reconnects
37985,Duplicate Record,Deleted,Multiple joins/reconnects
37986,Duplicate Record,Deleted,Multiple joins/reconnects
37992,Duplicate Record,Deleted,Multiple joins/reconnects
37999,Duplicate Record,Deleted,Multiple joins/reconnects
38022,Duplicate Record,Deleted,Multiple joins/reconnects
38023,Duplicate Record,Deleted,Multiple joins/reconnects
38025,Duplicate Record,Deleted,Multiple joins/reconnects
38031,Duplicate Record,Deleted,Multiple joins/reconnects
38032,Duplicate Record,Deleted,Multiple joins/reconnects
38036,Duplicate Record,Deleted,Multiple joins/reconnects
38037,Duplicate Record,Deleted,Multiple joins/reconnects
38057,Duplicate Record,Deleted,Multiple joins/reconnects
38077,Duplicate Record,Deleted,Multiple joins/reconnects
38078,Duplicate Record,Deleted,Multiple joins/reconnects
38093,Duplicate Record,Deleted,Multiple joins/reconnects
38105,Duplicate Record,Deleted,Multiple joins/reconnects
38106,Duplicate Record,Deleted,Multiple joins/reconnects
38137,Duplicate Record,Deleted,Multiple joins/reconnects
38138,Duplicate Record,Deleted,Multiple joins/reconnects
38144,Duplicate Record,Deleted,Multiple joins/reconnects
38145,Duplicate Record,Deleted,Multiple joins/reconnects
38155,Duplicate Record,Deleted,Multiple joins/reconnects
38160,Duplicate Record,Deleted,Multiple joins/reconnects
38167,Duplicate Record,Deleted,Multiple joins/reconnects
38168,Duplicate Record,Deleted,Multiple joins/reconnects
38170,Duplicate Record,Deleted,Multiple joins/reconnects
38172,Duplicate Record,Deleted,Multiple joins/reconnects
38173,Duplicate Record,Deleted,Multiple joins/reconnects
38177,Duplicate Record,Deleted,Multiple joins/reconnects
38178,Duplicate Record,Deleted,Multiple joins/reconnects
38181,Duplicate Record,Deleted,Multiple joins/reconnects
38182,Duplicate Record,Deleted,Multiple joins/reconnects
38186,Duplicate Record,Deleted,Multiple joins/reconnects
38187,Duplicate Record,Deleted,Multiple joins/reconnects
38196,Duplicate Record,Deleted,Multiple joins/reconnects
38215,Duplicate Record,Deleted,Multiple joins/reconnects
38216,Duplicate Record,Deleted,Multiple joins/reconnects
38225,Duplicate Record,Deleted,Multiple joins/reconnects
38237,Duplicate Record,Deleted,Multiple joins/reconnects
38241,Duplicate Record,Deleted,Multiple joins/reconnects
38242,Duplicate Record,Deleted,Multiple joins/reconnects
38262,Duplicate Record,Deleted,Multiple joins/reconnects
38263,Duplicate Record,Deleted,Multiple joins/reconnects
38273,Duplicate Record,Deleted,Multiple joins/reconnects
38274,Duplicate Record,Deleted,Multiple joins/reconnects
38323,Duplicate Record,Deleted,Multiple joins/reconnects
38362,Duplicate Record,Deleted,Multiple joins/reconnects
38385,Duplicate Record,Deleted,Multiple joins/reconnects
38389,Duplicate Record,Deleted,Multiple joins/reconnects
38390,Duplicate Record,Deleted,Multiple joins/reconnects
38392,Duplicate Record,Deleted,Multiple joins/reconnects
38393,Duplicate Record,Deleted,Multiple joins/reconnects
38420,Duplicate Record,Deleted,Multiple joins/reconnects
38421,Duplicate Record,Deleted,Multiple joins/reconnects
38428,Duplicate Record,Deleted,Multiple joins/reconnects
38432,Duplicate Record,Deleted,Multiple joins/reconnects
38433,Duplicate Record,Deleted,Multiple joins/reconnects
38440,Duplicate Record,Deleted,Multiple joins/reconnects
38441,Duplicate Record,Deleted,Multiple joins/reconnects
38460,Duplicate Record,Deleted,Multiple joins/reconnects
38479,Duplicate Record,Deleted,Multiple joins/reconnects
38480,Duplicate Record,Deleted,Multiple joins/reconnects
38488,Duplicate Record,Deleted,Multiple joins/reconnects
38492,Duplicate Record,Deleted,Multiple joins/reconnects
38493,Duplicate Record,Deleted,Multiple joins/reconnects
38504,Duplicate Record,Deleted,Multiple joins/reconnects
38505,Duplicate Record,Deleted,Multiple joins/reconnects
38510,Duplicate Record,Deleted,Multiple joins/reconnects
38524,Duplicate Record,Deleted,Multiple joins/reconnects
38532,Duplicate Record,Deleted,Multiple joins/reconnects
38549,Duplicate Record,Deleted,Multiple joins/reconnects
38555,Duplicate Record,Deleted,Multiple joins/reconnects
38556,Duplicate Record,Deleted,Multiple joins/reconnects
38561,Duplicate Record,Deleted,Multiple joins/reconnects
38562,Duplicate Record,Deleted,Multiple joins/reconnects
38564,Duplicate Record,Deleted,Multiple joins/reconnects
38570,Duplicate Record,Deleted,Multiple joins/reconnects
38571,Duplicate Record,Deleted,Multiple joins/reconnects
38586,Duplicate Record,Deleted,Multiple joins/reconnects
38591,Duplicate Record,Deleted,Multiple joins/reconnects
38599,Duplicate Record,Deleted,Multiple joins/reconnects
38605,Duplicate Record,Deleted,Multiple joins/reconnects
38612,Duplicate Record,Deleted,Multiple joins/reconnects
38645,Duplicate Record,Deleted,Multiple joins/reconnects
38659,Duplicate Record,Deleted,Multiple joins/reconnects
38694,Duplicate Record,Deleted,Multiple joins/reconnects
38695,Duplicate Record,Deleted,Multiple joins/reconnects
38726,Duplicate Record,Deleted,Multiple joins/reconnects
38737,Duplicate Record,Deleted,Multiple joins/reconnects
38738,Duplicate Record,Deleted,Multiple joins/reconnects
38751,Duplicate Record,Deleted,Multiple joins/reconnects
38766,Duplicate Record,Deleted,Multiple joins/reconnects
38767,Duplicate Record,Deleted,Multiple joins/reconnects
38794,Duplicate Record,Deleted,Multiple joins/reconnects
38806,Duplicate Record,Deleted,Multiple joins/reconnects
38807,Duplicate Record,Deleted,Multiple joins/reconnects
38810,Duplicate Record,Deleted,Multiple joins/reconnects
38815,Duplicate Record,Deleted,Multiple joins/reconnects
38859,Duplicate Record,Deleted,Multiple joins/reconnects
38860,Duplicate Record,Deleted,Multiple joins/reconnects
38862,Duplicate Record,Deleted,Multiple joins/reconnects
38885,Duplicate Record,Deleted,Multiple joins/reconnects
38886,Duplicate Record,Deleted,Multiple joins/reconnects
38892,Duplicate Record,Deleted,Multiple joins/reconnects
38893,Duplicate Record,Deleted,Multiple joins/reconnects
38898,Duplicate Record,Deleted,Multiple joins/reconnects
38922,Duplicate Record,Deleted,Multiple joins/reconnects
38923,Duplicate Record,Deleted,Multiple joins/reconnects
38933,Duplicate Record,Deleted,Multiple joins/reconnects
38934,Duplicate Record,Deleted,Multiple joins/reconnects
38946,Duplicate Record,Deleted,Multiple joins/reconnects
38951,Duplicate Record,Deleted,Multiple joins/reconnects
38954,Duplicate Record,Deleted,Multiple joins/reconnects
38955,Duplicate Record,Deleted,Multiple joins/reconnects
38973,Duplicate Record,Deleted,Multiple joins/reconnects
38977,Duplicate Record,Deleted,Multiple joins/reconnects
38979,Duplicate Record,Deleted,Multiple joins/reconnects
38980,Duplicate Record,Deleted,Multiple joins/reconnects
38994,Duplicate Record,Deleted,Multiple joins/reconnects
38995,Duplicate Record,Deleted,Multiple joins/reconnects
39003,Duplicate Record,Deleted,Multiple joins/reconnects
39005,Duplicate Record,Deleted,Multiple joins/reconnects
39006,Duplicate Record,Deleted,Multiple joins/reconnects
39011,Duplicate Record,Deleted,Multiple joins/reconnects
39012,Duplicate Record,Deleted,Multiple joins/reconnects
39015,Duplicate Record,Deleted,Multiple joins/reconnects
39031,Duplicate Record,Deleted,Multiple joins/reconnects
39032,Duplicate Record,Deleted,Multiple joins/reconnects
39053,Duplicate Record,Deleted,Multiple joins/reconnects
39068,Duplicate Record,Deleted,Multiple joins/reconnects
39074,Duplicate Record,Deleted,Multiple joins/reconnects
39075,Duplicate Record,Deleted,Multiple joins/reconnects
39079,Duplicate Record,Deleted,Multiple joins/reconnects
39080,Duplicate Record,Deleted,Multiple joins/reconnects
39096,Duplicate Record,Deleted,Multiple joins/reconnects
39099,Duplicate Record,Deleted,Multiple joins/reconnects
39100,Duplicate Record,Deleted,Multiple joins/reconnects
39103,Duplicate Record,Deleted,Multiple joins/reconnects
39104,Duplicate Record,Deleted,Multiple joins/reconnects
39129,Duplicate Record,Deleted,Multiple joins/reconnects
39134,Duplicate Record,Deleted,Multiple joins/reconnects
39150,Duplicate Record,Deleted,Multiple joins/reconnects
39151,Duplicate Record,Deleted,Multiple joins/reconnects
39153,Duplicate Record,Deleted,Multiple joins/reconnects
39154,Duplicate Record,Deleted,Multiple joins/reconnects
39167,Duplicate Record,Deleted,Multiple joins/reconnects
39170,Duplicate Record,Deleted,Multiple joins/reconnects
39178,Duplicate Record,Deleted,Multiple joins/reconnects
39218,Duplicate Record,Deleted,Multiple joins/reconnects
39219,Duplicate Record,Deleted,Multiple joins/reconnects
39245,Duplicate Record,Deleted,Multiple joins/reconnects
39249,Duplicate Record,Deleted,Multiple joins/reconnects
39250,Duplicate Record,Deleted,Multiple joins/reconnects
39259,Duplicate Record,Deleted,Multiple joins/reconnects
39260,Duplicate Record,Deleted,Multiple joins/reconnects
39263,Duplicate Record,Deleted,Multiple joins/reconnects
39266,Duplicate Record,Deleted,Multiple joins/reconnects
39268,Duplicate Record,Deleted,Multiple joins/reconnects
39271,Duplicate Record,Deleted,Multiple joins/reconnects
39272,Duplicate Record,Deleted,Multiple joins/reconnects
39275,Duplicate Record,Deleted,Multiple joins/reconnects
39279,Duplicate Record,Deleted,Multiple joins/reconnects
39280,Duplicate Record,Deleted,Multiple joins/reconnects
39284,Duplicate Record,Deleted,Multiple joins/reconnects
39285,Duplicate Record,Deleted,Multiple joins/reconnects
39294,Duplicate Record,Deleted,Multiple joins/reconnects
39300,Duplicate Record,Deleted,Multiple joins/reconnects
39318,Duplicate Record,Deleted,Multiple joins/reconnects
39319,Duplicate Record,Deleted,Multiple joins/reconnects
39327,Duplicate Record,Deleted,Multiple joins/reconnects
39332,Duplicate Record,Deleted,Multiple joins/reconnects
39333,Duplicate Record,Deleted,Multiple joins/reconnects
39335,Duplicate Record,Deleted,Multiple joins/reconnects
39360,Duplicate Record,Deleted,Multiple joins/reconnects
39361,Duplicate Record,Deleted,Multiple joins/reconnects
39368,Duplicate Record,Deleted,Multiple joins/reconnects
39369,Duplicate Record,Deleted,Multiple joins/reconnects
39371,Duplicate Record,Deleted,Multiple joins/reconnects
39372,Duplicate Record,Deleted,Multiple joins/reconnects
39389,Duplicate Record,Deleted,Multiple joins/reconnects
39393,Duplicate Record,Deleted,Multiple joins/reconnects
39394,Duplicate Record,Deleted,Multiple joins/reconnects
39405,Duplicate Record,Deleted,Multiple joins/reconnects
39411,Duplicate Record,Deleted,Multiple joins/reconnects
39412,Duplicate Record,Deleted,Multiple joins/reconnects
39465,Duplicate Record,Deleted,Multiple joins/reconnects
39466,Duplicate Record,Deleted,Multiple joins/reconnects
39473,Duplicate Record,Deleted,Multiple joins/reconnects
39477,Duplicate Record,Deleted,Multiple joins/reconnects
39495,Duplicate Record,Deleted,Multiple joins/reconnects
39496,Duplicate Record,Deleted,Multiple joins/reconnects
39499,Duplicate Record,Deleted,Multiple joins/reconnects
39500,Duplicate Record,Deleted,Multiple joins/reconnects
39517,Duplicate Record,Deleted,Multiple joins/reconnects
39538,Duplicate Record,Deleted,Multiple joins/reconnects
39596,Duplicate Record,Deleted,Multiple joins/reconnects
39612,Duplicate Record,Deleted,Multiple joins/reconnects
39649,Duplicate Record,Deleted,Multiple joins/reconnects
39650,Duplicate Record,Deleted,Multiple joins/reconnects
39658,Duplicate Record,Deleted,Multiple joins/reconnects
39661,Duplicate Record,Deleted,Multiple joins/reconnects
